started_at,finished_at,seconds,memory
2013-12-26 00:54:33 -0600,2013-12-26 00:55:01 -0600,28.461387,71860
2013-12-26 00:55:01 -0600,2013-12-26 00:55:28 -0600,26.875473,71880
2013-12-26 00:55:28 -0600,2013-12-26 00:55:55 -0600,26.807036,71880
2013-12-26 00:55:55 -0600,2013-12-26 00:56:22 -0600,26.951131,71880
2013-12-26 00:56:22 -0600,2013-12-26 00:56:50 -0600,28.029674,71880
2013-12-26 00:56:50 -0600,2013-12-26 00:57:17 -0600,26.878936,71880
2013-12-26 00:57:17 -0600,2013-12-26 00:57:44 -0600,26.830256,71880
2013-12-26 00:57:44 -0600,2013-12-26 00:58:10 -0600,26.878111,71880
2013-12-26 00:58:10 -0600,2013-12-26 00:58:38 -0600,27.649741,71880
2013-12-26 00:58:38 -0600,2013-12-26 00:59:06 -0600,28.175786,71880
2013-12-26 00:59:06 -0600,2013-12-26 00:59:33 -0600,26.808696,71880
2013-12-26 00:59:33 -0600,2013-12-26 01:00:00 -0600,26.858833,71880
2013-12-26 01:00:00 -0600,2013-12-26 01:00:27 -0600,27.416424,71880
2013-12-26 01:00:27 -0600,2013-12-26 01:00:56 -0600,28.168912,71880
2013-12-26 01:00:56 -0600,2013-12-26 01:01:22 -0600,26.849588,71880
2013-12-26 01:01:22 -0600,2013-12-26 01:01:49 -0600,26.855552,71880
2013-12-26 01:01:49 -0600,2013-12-26 01:02:17 -0600,27.294652,71880
2013-12-26 01:02:17 -0600,2013-12-26 01:02:45 -0600,28.12061,71880
2013-12-26 01:02:45 -0600,2013-12-26 01:03:12 -0600,27.002719,71880
2013-12-26 01:03:12 -0600,2013-12-26 01:03:39 -0600,26.968815,71880
2013-12-26 01:03:39 -0600,2013-12-26 01:04:06 -0600,26.864107,71880
2013-12-26 01:04:06 -0600,2013-12-26 01:04:33 -0600,27.82623,71880
2013-12-26 01:04:33 -0600,2013-12-26 01:05:02 -0600,28.191424,71880
2013-12-26 01:05:02 -0600,2013-12-26 01:05:28 -0600,26.91341,71880
2013-12-26 01:05:28 -0600,2013-12-26 01:05:55 -0600,26.831676,71880
2013-12-26 01:05:55 -0600,2013-12-26 01:06:23 -0600,28.098529,71880
2013-12-26 01:06:23 -0600,2013-12-26 01:06:50 -0600,26.885896,71880
2013-12-26 01:06:50 -0600,2013-12-26 01:07:17 -0600,26.894598,71880
2013-12-26 01:07:17 -0600,2013-12-26 01:07:44 -0600,26.778226,71880
2013-12-26 01:07:44 -0600,2013-12-26 01:08:11 -0600,26.866136,71880
2013-12-26 01:08:11 -0600,2013-12-26 01:08:39 -0600,27.988727,71880
2013-12-26 01:08:39 -0600,2013-12-26 01:09:06 -0600,26.81828,71880
2013-12-26 01:09:06 -0600,2013-12-26 01:09:33 -0600,27.073964,71880
2013-12-26 01:09:33 -0600,2013-12-26 01:10:00 -0600,26.787452,71880
2013-12-26 01:10:00 -0600,2013-12-26 01:10:28 -0600,28.077746,71880
2013-12-26 01:10:28 -0600,2013-12-26 01:10:55 -0600,26.908048,71880
2013-12-26 01:10:55 -0600,2013-12-26 01:11:22 -0600,27.118629,71880
2013-12-26 01:11:22 -0600,2013-12-26 01:11:48 -0600,26.805145,71880
2013-12-26 01:11:48 -0600,2013-12-26 01:12:16 -0600,27.37452,71880
2013-12-26 01:12:16 -0600,2013-12-26 01:12:44 -0600,28.169438,71880
2013-12-26 01:12:44 -0600,2013-12-26 01:13:11 -0600,26.876314,71880
2013-12-26 01:13:11 -0600,2013-12-26 01:13:38 -0600,26.898337,71880
2013-12-26 01:13:38 -0600,2013-12-26 01:14:06 -0600,27.793031,71880
2013-12-26 01:14:06 -0600,2013-12-26 01:14:34 -0600,28.518363,71880
2013-12-26 01:14:34 -0600,2013-12-26 01:15:01 -0600,26.784567,71880
2013-12-26 01:15:01 -0600,2013-12-26 01:15:28 -0600,27.002286,71880
2013-12-26 01:15:28 -0600,2013-12-26 01:15:55 -0600,26.947932,71880
2013-12-26 01:15:55 -0600,2013-12-26 01:16:23 -0600,28.152041,71880
2013-12-26 01:16:23 -0600,2013-12-26 01:16:50 -0600,26.887907,71880
2013-12-26 01:16:50 -0600,2013-12-26 01:17:17 -0600,26.981024,71880
2013-12-26 01:17:17 -0600,2013-12-26 01:17:44 -0600,27.155711,71880
2013-12-26 01:17:44 -0600,2013-12-26 01:18:12 -0600,28.321414,71880
2013-12-26 01:18:12 -0600,2013-12-26 01:18:39 -0600,26.92853,71880
2013-12-26 01:18:39 -0600,2013-12-26 01:19:06 -0600,26.81205,71880
2013-12-26 01:19:06 -0600,2013-12-26 01:19:33 -0600,26.853171,71880
2013-12-26 01:19:33 -0600,2013-12-26 01:20:01 -0600,27.901193,71880
2013-12-26 01:20:01 -0600,2013-12-26 01:20:29 -0600,28.356479,71880
2013-12-26 01:20:29 -0600,2013-12-26 01:20:56 -0600,26.917635,71880
2013-12-26 01:20:56 -0600,2013-12-26 01:21:23 -0600,27.111895,71880
2013-12-26 01:21:23 -0600,2013-12-26 01:21:51 -0600,28.085883,71880
2013-12-26 01:21:51 -0600,2013-12-26 01:22:18 -0600,26.843566,71880
2013-12-26 01:22:18 -0600,2013-12-26 01:22:45 -0600,26.997319,71880
2013-12-26 01:22:45 -0600,2013-12-26 01:23:12 -0600,26.786948,71880
2013-12-26 01:23:12 -0600,2013-12-26 01:23:39 -0600,27.27936,72904
2013-12-26 01:23:39 -0600,2013-12-26 01:24:07 -0600,28.102967,72904
2013-12-26 01:24:07 -0600,2013-12-26 01:24:34 -0600,27.013709,72904
2013-12-26 01:24:34 -0600,2013-12-26 01:25:01 -0600,26.91702,72904
2013-12-26 01:25:01 -0600,2013-12-26 01:25:29 -0600,27.160155,72904
2013-12-26 01:25:29 -0600,2013-12-26 01:25:57 -0600,28.139477,72904
2013-12-26 01:25:57 -0600,2013-12-26 01:26:23 -0600,26.766922,72904
2013-12-26 01:26:23 -0600,2013-12-26 01:26:50 -0600,26.960792,72904
2013-12-26 01:26:50 -0600,2013-12-26 01:27:17 -0600,26.957359,72904
2013-12-26 01:27:17 -0600,2013-12-26 01:27:46 -0600,28.191139,72904
2013-12-26 01:27:46 -0600,2013-12-26 01:28:12 -0600,26.784838,72904
2013-12-26 01:28:12 -0600,2013-12-26 01:28:39 -0600,26.89634,72904
2013-12-26 01:28:39 -0600,2013-12-26 01:29:06 -0600,26.905261,72904
2013-12-26 01:29:06 -0600,2013-12-26 01:29:34 -0600,28.310779,72904
2013-12-26 01:29:34 -0600,2013-12-26 01:30:02 -0600,27.247774,72904
2013-12-26 01:30:02 -0600,2013-12-26 01:30:29 -0600,26.866734,72904
2013-12-26 01:30:29 -0600,2013-12-26 01:30:56 -0600,26.918306,72904
2013-12-26 01:30:56 -0600,2013-12-26 01:31:24 -0600,28.127223,72904
2013-12-26 01:31:24 -0600,2013-12-26 01:31:52 -0600,28.392432,72904
2013-12-26 01:31:52 -0600,2013-12-26 01:32:19 -0600,26.885953,72904
2013-12-26 01:32:19 -0600,2013-12-26 01:32:46 -0600,26.982497,72904
2013-12-26 01:32:46 -0600,2013-12-26 01:33:14 -0600,28.304908,72904
2013-12-26 01:33:14 -0600,2013-12-26 01:33:41 -0600,26.960644,72904
2013-12-26 01:33:41 -0600,2013-12-26 01:34:08 -0600,26.849954,72904
2013-12-26 01:34:08 -0600,2013-12-26 01:34:35 -0600,26.821534,73904
2013-12-26 01:34:35 -0600,2013-12-26 01:35:02 -0600,27.479003,73928
2013-12-26 01:35:02 -0600,2013-12-26 01:35:31 -0600,28.251449,73928
2013-12-26 01:35:31 -0600,2013-12-26 01:35:58 -0600,26.905486,73928
2013-12-26 01:35:58 -0600,2013-12-26 01:36:24 -0600,26.874745,73928
2013-12-26 01:36:24 -0600,2013-12-26 01:36:52 -0600,27.19851,73928
2013-12-26 01:36:52 -0600,2013-12-26 01:37:20 -0600,28.271753,73928
2013-12-26 01:37:20 -0600,2013-12-26 01:37:47 -0600,26.973601,73928
2013-12-26 01:37:47 -0600,2013-12-26 01:38:14 -0600,26.900352,73928
2013-12-26 01:38:14 -0600,2013-12-26 01:38:41 -0600,26.938471,73928
2013-12-26 01:38:41 -0600,2013-12-26 01:39:09 -0600,28.242242,73928
2013-12-26 01:39:09 -0600,2013-12-26 01:39:36 -0600,27.058007,74900
2013-12-26 01:39:36 -0600,2013-12-26 01:40:03 -0600,26.902125,74916
2013-12-26 01:40:03 -0600,2013-12-26 01:40:30 -0600,26.894373,74952
2013-12-26 01:40:30 -0600,2013-12-26 01:40:58 -0600,28.283895,74952
2013-12-26 01:40:58 -0600,2013-12-26 01:41:25 -0600,26.912227,74952
2013-12-26 01:41:25 -0600,2013-12-26 01:41:52 -0600,27.012417,74952
2013-12-26 01:41:52 -0600,2013-12-26 01:42:19 -0600,26.862108,74952
2013-12-26 01:42:19 -0600,2013-12-26 01:42:47 -0600,28.210405,74952
2013-12-26 01:42:47 -0600,2013-12-26 01:43:14 -0600,26.930237,74952
2013-12-26 01:43:14 -0600,2013-12-26 01:43:41 -0600,26.869684,74952
2013-12-26 01:43:41 -0600,2013-12-26 01:44:08 -0600,26.914845,74952
2013-12-26 01:44:08 -0600,2013-12-26 01:44:35 -0600,27.225239,74952
2013-12-26 01:44:35 -0600,2013-12-26 01:45:03 -0600,28.356371,74952
2013-12-26 01:45:03 -0600,2013-12-26 01:45:30 -0600,26.959906,74952
2013-12-26 01:45:30 -0600,2013-12-26 01:45:57 -0600,27.037503,74952
2013-12-26 01:45:57 -0600,2013-12-26 01:46:24 -0600,26.942733,74952
2013-12-26 01:46:24 -0600,2013-12-26 01:46:53 -0600,28.253518,74952
2013-12-26 01:46:53 -0600,2013-12-26 01:47:20 -0600,27.027316,74952
2013-12-26 01:47:20 -0600,2013-12-26 01:47:47 -0600,26.889157,74952
2013-12-26 01:47:47 -0600,2013-12-26 01:48:14 -0600,27.036971,74952
2013-12-26 01:48:14 -0600,2013-12-26 01:48:42 -0600,27.909746,74952
2013-12-26 01:48:42 -0600,2013-12-26 01:49:10 -0600,28.338297,74952
2013-12-26 01:49:10 -0600,2013-12-26 01:49:37 -0600,27.177839,74952
